type,rcvTime,sendTime,sender,messageID,pos,pos_noise,spd,spd_noise,RSSI,repetition,attackerDensity,attackerType
3,10852.88272,10852.88261,151,14950,"[3591.2039233392584, 5822.135787263111, 1.895]","[0.0, 0.0, 0.0]","[-0.01743973788027568, -29.963649644229207, 0.0]","[0.0, 0.0, 0.0]",1.47E-09,2,0.1,0
3,10853.04186,10853.04175,139,14992,"[3587.702505671523, 5788.595115943553, 1.895]","[0.0, 0.0, 0.0]","[-0.035119646252774306, 36.19754924132748, 0.0]","[0.0, 0.0, 0.0]",1.24E-08,2,0.1,0
3,10853.06732,10853.06721,97,15034,"[3599.6445072009074, 6048.448463402991, 1.895]","[0.0, 0.0, 0.0]","[2.8884188865499967, 27.35257017858219, 0.0]","[0.0, 0.0, 0.0]",7.28E-08,2,0.1,0
3,10853.26552,10853.26541,145,15118,"[3587.737805243199, 5752.212118952187, 1.895]","[0.0, 0.0, 0.0]","[-0.8438318204929631, 36.26180952256771, 0.0]","[0.0, 0.0, 0.0]",4.52E-09,2,0.1,0
3,10853.82543,10853.82533,157,15298,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-0.017499425497614917, -30.066200434013837, 0.0]","[0.0, 0.0, 0.0]",1.30E-08,2,0.1,1
3,10853.87704,10853.87692,121,15344,"[3623.2260710172445, 5421.995988357565, 1.895]","[0.0, 0.0, 0.0]","[3.901370797640308, -31.491164583048548, 0.0]","[0.0, 0.0, 0.0]",1.92E-09,2,0.1,0
3,10853.88273,10853.88261,151,15386,"[3591.1864810798825, 5792.167805372788, 1.895]","[0.0, 0.0, 0.0]","[-0.01745318764132258, -29.98675801831312, 0.0]","[0.0, 0.0, 0.0]",1.27E-08,2,0.1,0
3,10854.04185,10854.04175,139,15428,"[3587.667398356417, 5824.779955567232, 1.895]","[0.0, 0.0, 0.0]","[-0.03510828881533219, 36.18584321792088, 0.0]","[0.0, 0.0, 0.0]",6.10E-09,2,0.1,0
3,10854.06732,10854.06721,97,15474,"[3602.5334714823084, 6075.806198327948, 1.895]","[0.0, 0.0, 0.0]","[2.896787835444712, 27.431821932201938, 0.0]","[0.0, 0.0, 0.0]",5.35E-08,2,0.1,0
3,10854.26552,10854.26541,145,15549,"[3587.7026667396194, 5788.429104295544, 1.895]","[0.0, 0.0, 0.0]","[-0.03522887763880059, 36.310133190662455, 0.0]","[0.0, 0.0, 0.0]",2.00E-08,2,0.1,0
3,10854.82544,10854.82533,157,15703,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-0.017405612314678576, -29.90501765907638, 0.0]","[0.0, 0.0, 0.0]",6.90E-09,2,0.1,1
3,10854.88273,10854.88261,151,15773,"[3591.1690297413247, 5762.184224313871, 1.895]","[0.0, 0.0, 0.0]","[-0.017405347441509348, -29.904562571626407, 0.0]","[0.0, 0.0, 0.0]",5.97E-09,2,0.1,0
3,10855.04185,10855.04175,139,15814,"[3587.632299488862, 5860.956088364531, 1.895]","[0.0, 0.0, 0.0]","[-0.035180464418439056, 36.260234056845604, 0.0]","[0.0, 0.0, 0.0]",8.34E-09,2,0.1,0
3,10855.26553,10855.26541,145,15884,"[3587.667524528893, 5824.649910566463, 1.895]","[0.0, 0.0, 0.0]","[-0.03528016247597564, 36.36299207783962, 0.0]","[0.0, 0.0, 0.0]",2.50E-09,2,0.1,0
3,10855.82544,10855.82533,157,16009,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-0.01744687712269139, -29.97591575734558, 0.0]","[0.0, 0.0, 0.0]",2.78E-09,2,0.1,1
3,10855.88273,10855.88261,151,16112,"[3591.7805494243084, 5732.232727679355, 1.895]","[0.0, 0.0, 0.0]","[1.2846330223042057, -29.887380518889046, 0.0]","[0.0, 0.0, 0.0]",5.95E-09,2,0.1,0
3,10832.22103,10832.22092,109,6121,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-5.109982120804657, 32.75801673969072, 0.0]","[0.0, 0.0, 0.0]",1.42E-08,2,0.1,1
3,10833.06732,10833.06721,97,6227,"[3603.9502058670423, 5499.573046635834, 1.895]","[0.0, 0.0, 0.0]","[-2.2444250596524, 27.398511171461973, 0.0]","[0.0, 0.0, 0.0]",3.79E-09,2,0.1,0
3,10833.22103,10833.22092,109,6283,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-3.802171810665205, 32.94541425305838, 0.0]","[0.0, 0.0, 0.0]",2.48E-09,2,0.1,1
3,10833.26399,10833.26388,85,6309,"[3616.8415289939953, 5446.707047065431, 1.895]","[0.0, 0.0, 0.0]","[4.2608132634683535, -34.40086321792711, 0.0]","[0.0, 0.0, 0.0]",1.32E-09,2,0.1,0
3,10834.06732,10834.06721,97,6413,"[3601.704595476229, 5526.98602757493, 1.895]","[0.0, 0.0, 0.0]","[-2.2457299735705347, 27.41444072918885, 0.0]","[0.0, 0.0, 0.0]",1.49E-09,2,0.1,0
3,10834.264,10834.26388,85,6490,"[3621.0985722385635, 5412.336622145676, 1.895]","[0.0, 0.0, 0.0]","[4.26319566903245, -34.420098233139534, 0.0]","[0.0, 0.0, 0.0]",7.53E-09,2,0.1,0
3,10835.06732,10835.06721,97,6633,"[3599.4597894964863, 5554.3891887761765, 1.895]","[0.0, 0.0, 0.0]","[-2.2497873717113817, 27.46397086069751, 0.0]","[0.0, 0.0, 0.0]",1.71E-09,2,0.1,0
3,10836.06731,10836.06721,97,6909,"[3597.2166663236435, 5581.771807342932, 1.895]","[0.0, 0.0, 0.0]","[-2.247289935213726, 27.43348374708825, 0.0]","[0.0, 0.0, 0.0]",2.02E-09,2,0.1,0
3,10836.1113,10836.11119,103,6954,"[3591.6486521283614, 5609.3807780727075, 1.895]","[0.0, 0.0, 0.0]","[-2.4452561509838016, 29.849748509757838, 0.0]","[0.0, 0.0, 0.0]",1.43E-09,2,0.1,0
3,10836.22103,10836.22092,109,6995,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-3.7965304813971428, 32.89653273507028, 0.0]","[0.0, 0.0, 0.0]",1.88E-09,2,0.1,1
3,10836.264,10836.26388,85,7036,"[3629.612532042477, 5343.596795134617, 1.895]","[0.0, 0.0, 0.0]","[4.263111972864628, -34.419422488805516, 0.0]","[0.0, 0.0, 0.0]",6.02E-09,2,0.1,0
3,10836.27325,10836.27314,133,7077,"[3638.527364430091, 5226.432365905575, 1.895]","[0.0, 0.0, 0.0]","[-5.586814276477819, 35.81479372409114, 0.0]","[0.0, 0.0, 0.0]",2.66E-09,2,0.1,0
3,10837.04186,10837.04175,139,7255,"[3640.6567052633286, 5212.782027996231, 1.895]","[0.0, 0.0, 0.0]","[-5.58481313500834, 35.801965220144034, 0.0]","[0.0, 0.0, 0.0]",8.09E-09,2,0.1,0
3,10837.06732,10837.06721,97,7300,"[3594.9727088112027, 5609.16461099593, 1.895]","[0.0, 0.0, 0.0]","[-2.245355656727862, 27.40987130769593, 0.0]","[0.0, 0.0, 0.0]",1.98E-09,2,0.1,0
3,10837.22103,10837.22092,109,7386,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-3.789480818456792, 32.83544815567801, 0.0]","[0.0, 0.0, 0.0]",1.98E-09,2,0.1,1
3,10837.27325,10837.27314,133,7464,"[3632.9513135206766, 5262.178160061733, 1.895]","[0.0, 0.0, 0.0]","[-5.581268651278471, 35.779242976785646, 0.0]","[0.0, 0.0, 0.0]",8.58E-09,2,0.1,0
3,10837.32366,10837.32354,67,7534,"[4292.917109644332, 5317.323098888256, 1.895]","[0.0, 0.0, 0.0]","[14.12095415732615, 0.8326384071756626, 0.0]","[0.0, 0.0, 0.0]",3.22E-09,2,0.1,0
3,10838.04185,10838.04175,139,7633,"[3635.078703138113, 5248.540330603177, 1.895]","[0.0, 0.0, 0.0]","[-5.583161340855217, 35.791376239744636, 0.0]","[0.0, 0.0, 0.0]",5.28E-09,2,0.1,0
3,10838.1113,10838.11119,103,7717,"[3587.8155167341333, 5669.116241354521, 1.895]","[0.0, 0.0, 0.0]","[-1.2506091723712123, 29.922499371990767, 0.0]","[0.0, 0.0, 0.0]",1.71E-09,2,0.1,0
3,10838.22103,10838.22092,109,7763,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-2.6981755640272396, 32.93760823763369, 0.0]","[0.0, 0.0, 0.0]",2.14E-09,2,0.1,1
3,10838.26552,10838.26541,145,7847,"[3640.9774666934613, 5210.725756946875, 1.895]","[0.0, 0.0, 0.0]","[-5.63364283854131, 36.11499258656365, 0.0]","[0.0, 0.0, 0.0]",1.50E-09,2,0.1,0
3,10838.32365,10838.32354,67,7965,"[4307.046367267386, 5318.15622690714, 1.895]","[0.0, 0.0, 0.0]","[14.181176059053996, 0.8361893760247292, 0.0]","[0.0, 0.0, 0.0]",2.90E-09,2,0.1,0
3,10839.11131,10839.11119,103,8169,"[3586.564524513982, 5699.0479056576505, 1.895]","[0.0, 0.0, 0.0]","[-1.250949285541573, 29.930637035094463, 0.0]","[0.0, 0.0, 0.0]",1.93E-09,2,0.1,0
3,10839.26399,10839.26388,85,8253,"[3644.9571270067368, 5240.825863673118, 1.895]","[0.0, 0.0, 0.0]","[5.39516991678198, -34.271590721360496, 0.0]","[0.0, 0.0, 0.0]",6.36E-09,2,0.1,0
3,10839.26552,10839.26541,145,8295,"[3635.365900444301, 5246.699225499225, 1.895]","[0.0, 0.0, 0.0]","[-5.611422244876657, 35.97254539946512, 0.0]","[0.0, 0.0, 0.0]",3.56E-09,2,0.1,0
3,10839.27325,10839.27314,133,8341,"[3622.4442358165497, 5333.763297100219, 1.895]","[0.0, 0.0, 0.0]","[-4.151336868204752, 35.97089233142629, 0.0]","[0.0, 0.0, 0.0]",1.73E-08,2,0.1,0
3,10839.87704,10839.87692,121,8491,"[3597.8282648466597, 5863.858612703742, 1.895]","[0.0, 0.0, 0.0]","[-0.018437249778057867, -31.612969399096396, 0.0]","[0.0, 0.0, 0.0]",1.31E-09,2,0.1,0
3,10840.22103,10840.22092,109,8659,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-2.7050722888301073, 33.02179906002056, 0.0]","[0.0, 0.0, 0.0]",1.74E-09,2,0.1,1
3,10840.26399,10840.26388,85,8709,"[3650.343741825714, 5206.608617266205, 1.895]","[0.0, 0.0, 0.0]","[5.383861326657747, -34.19975547273752, 0.0]","[0.0, 0.0, 0.0]",7.60E-09,2,0.1,0
3,10840.27325,10840.27314,133,8797,"[3618.2965381180106, 5369.702656413623, 1.895]","[0.0, 0.0, 0.0]","[-4.158879193671709, 36.03624577922244, 0.0]","[0.0, 0.0, 0.0]",3.49E-09,2,0.1,0
3,10840.32365,10840.32354,67,8877,"[4335.3099796448105, 5317.204440693409, 1.895]","[0.0, 0.0, 0.0]","[14.050388044033033, -1.0370788128133266, 0.0]","[0.0, 0.0, 0.0]",1.52E-09,2,0.1,0
3,10841.04185,10841.04175,139,9005,"[3619.8798107302036, 5355.983767662228, 1.895]","[0.0, 0.0, 0.0]","[-4.155998214670228, 36.01128240264993, 0.0]","[0.0, 0.0, 0.0]",8.59E-09,2,0.1,0
3,10841.22104,10841.22092,109,9128,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-2.7061697137314344, 33.035195724060976, 0.0]","[0.0, 0.0, 0.0]",2.83E-09,2,0.1,1
3,10841.27325,10841.27314,133,9218,"[3614.1485995463413, 5405.644102867074, 1.895]","[0.0, 0.0, 0.0]","[-4.154319182803605, 35.996733770125985, 0.0]","[0.0, 0.0, 0.0]",1.02E-08,2,0.1,0
3,10842.04186,10842.04175,139,9408,"[3615.7315296906536, 5391.928181563433, 1.895]","[0.0, 0.0, 0.0]","[-4.149435830615331, 35.954420042940214, 0.0]","[0.0, 0.0, 0.0]",9.79E-09,2,0.1,0
3,10843.04186,10843.04175,139,9807,"[3611.5838604449823, 5427.867294335767, 1.895]","[0.0, 0.0, 0.0]","[-4.153246174327925, 35.98743626585412, 0.0]","[0.0, 0.0, 0.0]",5.81E-09,2,0.1,0
3,10843.22104,10843.22092,109,9930,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-1.3815130277039365, 33.08831873509674, 0.0]","[0.0, 0.0, 0.0]",2.15E-09,2,0.1,1
3,10843.26552,10843.26541,145,9975,"[3615.860853636018, 5390.807603334718, 1.895]","[0.0, 0.0, 0.0]","[-4.1688581017311295, 36.122711955965904, 0.0]","[0.0, 0.0, 0.0]",1.19E-08,2,0.1,0
3,10843.27325,10843.27314,133,10016,"[3605.8530126414967, 5477.524480888307, 1.895]","[0.0, 0.0, 0.0]","[-4.149463981873786, 35.95466397057986, 0.0]","[0.0, 0.0, 0.0]",3.51E-09,2,0.1,0
3,10843.3447,10843.34459,127,10111,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[1.7989099785073106, -41.85219133675648, 0.0]","[0.0, 0.0, 0.0]",3.26E-09,2,0.1,1
3,10844.04186,10844.04175,139,10218,"[3607.4376783133557, 5463.793521423105, 1.895]","[0.0, 0.0, 0.0]","[-4.154608438829701, 35.999240142840264, 0.0]","[0.0, 0.0, 0.0]",1.19E-08,2,0.1,0
3,10844.26553,10844.26541,145,10388,"[3611.6990601210878, 5426.869101397598, 1.895]","[0.0, 0.0, 0.0]","[-4.163220222030985, 36.07386032813224, 0.0]","[0.0, 0.0, 0.0]",6.72E-09,2,0.1,0
3,10844.27326,10844.27314,133,10434,"[3602.8039585050865, 5513.565704139258, 1.895]","[0.0, 0.0, 0.0]","[-2.9618593506488673, 36.15649190782236, 0.0]","[0.0, 0.0, 0.0]",5.82E-09,2,0.1,0
3,10845.27326,10845.27314,133,10894,"[3599.852440819346, 5549.5959515907325, 1.895]","[0.0, 0.0, 0.0]","[-2.9625256340078954, 36.16462547061538, 0.0]","[0.0, 0.0, 0.0]",5.84E-09,2,0.1,0
3,10845.34471,10845.34459,127,10992,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[3.5188996435486506, -41.80289344327961, 0.0]","[0.0, 0.0, 0.0]",3.54E-09,2,0.1,1
3,10846.04186,10846.04175,139,11202,"[3600.9794120557635, 5535.838604746776, 1.895]","[0.0, 0.0, 0.0]","[-2.9546836534436394, 36.06889556811105, 0.0]","[0.0, 0.0, 0.0]",5.42E-09,2,0.1,0
3,10846.26552,10846.26541,145,11402,"[3603.993813172177, 5499.04071643762, 1.895]","[0.0, 0.0, 0.0]","[-2.972369272918056, 36.28479034288216, 0.0]","[0.0, 0.0, 0.0]",2.92E-09,2,0.1,0
3,10846.27325,10846.27314,133,11449,"[3596.898787199571, 5585.652273164068, 1.895]","[0.0, 0.0, 0.0]","[-2.953753916314736, 36.0575459296168, 0.0]","[0.0, 0.0, 0.0]",2.21E-09,2,0.1,0
3,10846.34471,10846.34459,127,11550,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[3.517642437715764, -41.78795842193332, 0.0]","[0.0, 0.0, 0.0]",3.03E-09,2,0.1,1
3,10846.87704,10846.87692,121,11663,"[3602.3188725793034, 5642.4841472121125, 1.895]","[0.0, 0.0, 0.0]","[1.8846641434578817, -31.665463960095483, 0.0]","[0.0, 0.0, 0.0]",3.19E-09,2,0.1,0
3,10847.04186,10847.04175,139,11761,"[3598.024813211878, 5571.906465013829, 1.895]","[0.0, 0.0, 0.0]","[-2.9566097471554116, 36.09240809300127, 0.0]","[0.0, 0.0, 0.0]",2.76E-09,2,0.1,0
3,10847.26552,10847.26541,145,11965,"[3601.0315414971083, 5535.202241739284, 1.895]","[0.0, 0.0, 0.0]","[-2.9647419579961842, 36.19168094179232, 0.0]","[0.0, 0.0, 0.0]",2.49E-09,2,0.1,0
3,10847.34471,10847.34459,127,12117,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[3.517385175366221, -41.78490226465381, 0.0]","[0.0, 0.0, 0.0]",3.80E-09,2,0.1,1
3,10848.27325,10848.27314,133,12583,"[3591.58653096176, 5657.822571640701, 1.895]","[0.0, 0.0, 0.0]","[-1.5109025077328906, 36.187298093436226, 0.0]","[0.0, 0.0, 0.0]",1.64E-09,2,0.1,0
3,10848.34471,10848.34459,127,12684,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[5.1553444742740515, -41.6331954354975, 0.0]","[0.0, 0.0, 0.0]",2.00E-09,2,0.1,1
3,10849.04186,10849.04175,139,12895,"[3592.1624398144795, 5644.029103682738, 1.895]","[0.0, 0.0, 0.0]","[-2.629754350674364, 36.157390950924174, 0.0]","[0.0, 0.0, 0.0]",1.80E-09,2,0.1,0
3,10849.26553,10849.26541,145,13099,"[3595.108132324482, 5607.511447026157, 1.895]","[0.0, 0.0, 0.0]","[-2.9675933140560717, 36.22648847993657, 0.0]","[0.0, 0.0, 0.0]",5.16E-09,2,0.1,0
3,10849.34471,10849.34459,127,13263,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[5.157576411976057, -41.65121997276265, 0.0]","[0.0, 0.0, 0.0]",3.88E-09,2,0.1,1
3,10849.87703,10849.87692,121,13364,"[3610.2819154133717, 5547.899865177217, 1.895]","[0.0, 0.0, 0.0]","[2.6534239449975363, -31.517122788561828, 0.0]","[0.0, 0.0, 0.0]",2.57E-09,2,0.1,0
3,10850.26552,10850.26541,145,13650,"[3592.1788517197606, 5643.636025700767, 1.895]","[0.0, 0.0, 0.0]","[-2.7397097558517163, 36.096399529806995, 0.0]","[0.0, 0.0, 0.0]",2.86E-09,2,0.1,0
3,10850.3447,10850.34459,127,13798,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[5.158331638872, -41.65731898497611, 0.0]","[0.0, 0.0, 0.0]",4.63E-09,2,0.1,1
3,10851.27326,10851.27314,133,14216,"[3587.7241940914378, 5766.24102837147, 1.895]","[0.0, 0.0, 0.0]","[-0.035126657702040015, 36.20477588815136, 0.0]","[0.0, 0.0, 0.0]",1.46E-09,2,0.1,0
3,10851.34471,10851.34459,127,14317,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[5.151392051864009, -41.60127671979148, 0.0]","[0.0, 0.0, 0.0]",6.11E-09,2,0.1,1
3,10851.87703,10851.87692,121,14438,"[3615.5911183036123, 5484.837647126277, 1.895]","[0.0, 0.0, 0.0]","[2.655100201613848, -31.53703320871954, 0.0]","[0.0, 0.0, 0.0]",3.14E-09,2,0.1,0
3,10853.3447,10853.34459,127,15246,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[6.5138644259605485, -41.374137611774714, 0.0]","[0.0, 0.0, 0.0]",6.41E-09,2,0.1,1
3,10853.87704,10853.87692,121,15344,"[3623.2260710172445, 5421.995988357565, 1.895]","[0.0, 0.0, 0.0]","[3.901370797640308, -31.491164583048548, 0.0]","[0.0, 0.0, 0.0]",2.14E-09,2,0.1,0
3,10854.3447,10854.34459,127,15661,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[6.5081318305990665, -41.337725863870766, 0.0]","[0.0, 0.0, 0.0]",1.06E-08,2,0.1,1
3,10855.83038,10855.83026,163,16054,"[3643.0869134300942, 5197.202951998351, 1.895]","[0.0, 0.0, 0.0]","[-5.379462389573588, 34.48554512367803, 0.0]","[0.0, 0.0, 0.0]",4.81E-09,2,0.1,0
3,10857.3571,10857.35698,169,16555,"[3639.921934577302, 5196.084992900448, 1.895]","[0.0, 0.0, 0.0]","[-5.954389345326924, 38.172654439165825, 0.0]","[0.0, 0.0, 0.0]",2.31E-09,2,0.1,0
3,10858.35708,10858.35698,169,16874,"[3633.9636125870275, 5234.28285890841, 1.895]","[0.0, 0.0, 0.0]","[-5.965620432703488, 38.24465517553259, 0.0]","[0.0, 0.0, 0.0]",2.16E-09,2,0.1,0
3,10859.87704,10859.87692,121,17304,"[3649.362042904982, 5234.074580502123, 1.895]","[0.0, 0.0, 0.0]","[4.915896613527364, -31.2278451403162, 0.0]","[0.0, 0.0, 0.0]",1.53E-09,2,0.1,0
3,10860.45357,10860.45345,175,17534,"[3640.441018778382, 5214.164706314349, 1.895]","[0.0, 0.0, 0.0]","[-5.864233567735052, 37.59321595180605, 0.0]","[0.0, 0.0, 0.0]",4.77E-09,2,0.1,0
3,10860.87703,10860.87692,121,17645,"[3654.2835491637634, 5202.811100533181, 1.895]","[0.0, 0.0, 0.0]","[4.924249556614931, -31.280906551855377, 0.0]","[0.0, 0.0, 0.0]",2.45E-09,2,0.1,0
3,10861.45357,10861.45345,175,17848,"[3634.5777711722003, 5251.751601667707, 1.895]","[0.0, 0.0, 0.0]","[-5.865017572347258, 37.59824188645778, 0.0]","[0.0, 0.0, 0.0]",3.50E-09,2,0.1,0
3,10871.88273,10871.88261,151,20231,"[3639.3312969980952, 5255.336376913234, 1.895]","[0.0, 0.0, 0.0]","[4.65317108961022, -29.55556462388141, 0.0]","[0.0, 0.0, 0.0]",8.75E-09,2,0.1,0
3,10872.88273,10872.88261,151,20503,"[3643.99272352585, 5225.728376191299, 1.895]","[0.0, 0.0, 0.0]","[4.65432825119784, -29.56291457155517, 0.0]","[0.0, 0.0, 0.0]",1.20E-08,2,0.1,0
3,10873.82544,10873.82533,157,20719,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[4.648950931060484, -29.528759426662592, 0.0]","[0.0, 0.0, 0.0]",2.25E-09,2,0.1,1
3,10873.88272,10873.88261,151,20779,"[3648.6567272295897, 5196.104006010793, 1.895]","[0.0, 0.0, 0.0]","[4.653990594890879, -29.560769878709927, 0.0]","[0.0, 0.0, 0.0]",2.41E-09,2,0.1,0
3,10880.51393,10880.51381,205,22348,"[3642.9828713382253, 5197.869923527116, 1.895]","[0.0, 0.0, 0.0]","[-5.68511455504682, 36.444956823433074, 0.0]","[0.0, 0.0, 0.0]",4.53E-09,2,0.1,0
3,10881.51393,10881.51381,205,22584,"[3637.295222943398, 5234.331123766666, 1.895]","[0.0, 0.0, 0.0]","[-5.696191384541059, 36.515965871491694, 0.0]","[0.0, 0.0, 0.0]",3.46E-09,2,0.1,0
3,10881.77286,10881.77275,211,22611,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-5.695442537139545, 36.51116531540978, 0.0]","[0.0, 0.0, 0.0]",1.47E-08,2,0.1,1
3,10882.77287,10882.77275,211,22863,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-5.70046393856901, 36.54335547737681, 0.0]","[0.0, 0.0, 0.0]",3.24E-09,2,0.1,1
3,10883.17332,10883.17321,217,22931,"[3637.085509602604, 5214.268867706476, 1.895]","[0.0, 0.0, 0.0]","[-5.806855681196334, 37.22683930140144, 0.0]","[0.0, 0.0, 0.0]",4.87E-09,2,0.1,0
3,10884.17332,10884.17321,217,23181,"[3631.287340188549, 5251.440020714158, 1.895]","[0.0, 0.0, 0.0]","[-5.791685721429585, 37.12958707308818, 0.0]","[0.0, 0.0, 0.0]",4.81E-09,2,0.1,0
3,10890.00322,10890.00311,181,24613,"[3643.725438432797, 5227.426091940106, 1.895]","[0.0, 0.0, 0.0]","[5.089964606710391, -32.3299476786251, 0.0]","[0.0, 0.0, 0.0]",6.05E-09,2,0.1,0
3,10891.00323,10891.00311,181,24869,"[3648.810069015126, 5195.130024404558, 1.895]","[0.0, 0.0, 0.0]","[5.074099105004172, -32.22917471069896, 0.0]","[0.0, 0.0, 0.0]",4.29E-09,2,0.1,0
3,10834.3447,10834.34459,127,6559,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-4.802064405251913, -41.669398803671065, 0.0]","[0.0, 0.0, 0.0]",3.80E-07,2,0.1,1
3,10835.11131,10835.11119,103,6665,"[3594.094328737092, 5579.525896948115, 1.895]","[0.0, 0.0, 0.0]","[-2.4404290792116696, 29.790823444436, 0.0]","[0.0, 0.0, 0.0]",6.31E-09,2,0.1,0
3,10835.22104,10835.22092,109,6705,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-3.798766918817782, 32.91591122742298, 0.0]","[0.0, 0.0, 0.0]",1.92E-09,2,0.1,1
3,10835.264,10835.26388,85,6737,"[3625.354209381545, 5377.977549778915, 1.895]","[0.0, 0.0, 0.0]","[4.252927094605872, -34.33719203599622, 0.0]","[0.0, 0.0, 0.0]",1.52E-09,2,0.1,0
3,10835.34471,10835.34459,127,6841,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-4.791124244458835, -41.5744667318387, 0.0]","[0.0, 0.0, 0.0]",5.33E-07,2,0.1,1
3,10836.06731,10836.06721,97,6909,"[3597.2166663236435, 5581.771807342932, 1.895]","[0.0, 0.0, 0.0]","[-2.247289935213726, 27.43348374708825, 0.0]","[0.0, 0.0, 0.0]",8.03E-09,2,0.1,0
3,10836.22103,10836.22092,109,6995,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-3.7965304813971428, 32.89653273507028, 0.0]","[0.0, 0.0, 0.0]",4.12E-09,2,0.1,1
3,10836.34471,10836.34459,127,7176,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-2.7776004954232034, -41.84268348658597, 0.0]","[0.0, 0.0, 0.0]",1.88E-07,2,0.1,1
3,10837.06732,10837.06721,97,7300,"[3594.9727088112027, 5609.16461099593, 1.895]","[0.0, 0.0, 0.0]","[-2.245355656727862, 27.40987130769593, 0.0]","[0.0, 0.0, 0.0]",1.31E-08,2,0.1,0
3,10837.11131,10837.11119,103,7349,"[3589.2041797176466, 5639.220959302601, 1.895]","[0.0, 0.0, 0.0]","[-2.448910054733954, 29.894352469925362, 0.0]","[0.0, 0.0, 0.0]",3.76E-09,2,0.1,0
3,10837.34471,10837.34459,127,7555,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-2.464730782980236, -41.871889777565855, 0.0]","[0.0, 0.0, 0.0]",1.28E-06,2,0.1,1
3,10838.06732,10838.06721,97,7675,"[3592.7294077380725, 5636.549401256048, 1.895]","[0.0, 0.0, 0.0]","[-2.2496350377635315, 27.462111264916395, 0.0]","[0.0, 0.0, 0.0]",2.13E-09,2,0.1,0
3,10838.1113,10838.11119,103,7717,"[3587.8155167341333, 5669.116241354521, 1.895]","[0.0, 0.0, 0.0]","[-1.2506091723712123, 29.922499371990767, 0.0]","[0.0, 0.0, 0.0]",8.58E-09,2,0.1,0
3,10838.22103,10838.22092,109,7763,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-2.6981755640272396, 32.93760823763369, 0.0]","[0.0, 0.0, 0.0]",5.15E-09,2,0.1,1
3,10838.34471,10838.34459,127,7987,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-1.6336060781353927, -41.8149003314835, 0.0]","[0.0, 0.0, 0.0]",8.15E-08,2,0.1,1
3,10839.06732,10839.06721,97,8123,"[3591.3281877721674, 5664.010093313591, 1.895]","[0.0, 0.0, 0.0]","[-1.1493299139300166, 27.527351361342717, 0.0]","[0.0, 0.0, 0.0]",2.96E-08,2,0.1,0
3,10839.11131,10839.11119,103,8169,"[3586.564524513982, 5699.0479056576505, 1.895]","[0.0, 0.0, 0.0]","[-1.250949285541573, 29.930637035094463, 0.0]","[0.0, 0.0, 0.0]",3.65E-09,2,0.1,0
3,10839.22104,10839.22092,109,8211,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-2.7046165485022073, 33.01623567248231, 0.0]","[0.0, 0.0, 0.0]",3.07E-09,2,0.1,1
3,10839.34471,10839.34459,127,8439,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-0.024387518279392322, -41.900804845068926, 0.0]","[0.0, 0.0, 0.0]",2.07E-07,2,0.1,1
